,BTC,ETH,SP500,Ndx100,FNG,FNG_class,Price,PiCycle,RUPL,RHODL,Puell,2YMA,Trolololo,MVRV,ReserveRisk,Woobull,Confidence
2017-10-26 00:00:00+00:00,5887.61,295.54,2560.39990234375,6037.8701171875,,,5556.99,0.9137,0.9161,0.835,0.8234,0.7463000000000001,0.5482,0.8634000000000001,0.8147000000000001,0.717,0.7975
2017-10-27 00:00:00+00:00,5764.56,296.36,2581.070068359375,6213.47021484375,,,5829.88,0.9144,0.9082,0.8346,0.6062000000000001,0.7612,0.5686,0.8622000000000001,0.8237,0.7365,0.7795000000000001
2017-10-28 00:00:00+00:00,5726.61,293.35,,,,,5829.28,0.9151,0.907,0.8299000000000001,0.5282,0.7593000000000001,0.5679000000000001,0.8551000000000001,0.8149000000000001,0.7351000000000001,0.7681
2017-10-29 00:00:00+00:00,6147.52,304.04,,,,,5758.09,0.9158,0.9255,0.8267,0.7766000000000001,0.7531,0.5618000000000001,0.8403,0.8133,0.728,0.7934
2017-10-30 00:00:00+00:00,6124.28,306.8,2572.830078125,6227.58984375,,,5880.02,0.9166,0.921,0.8061,0.7533000000000001,0.7585000000000001,0.5704,0.8035,0.8368,0.7354,0.7891
2017-10-31 00:00:00+00:00,6451.24,303.64,2575.260009765625,6248.56005859375,,,6132.02,0.9179,0.9328,0.7915000000000001,0.7457,0.7711,0.5882000000000001,0.8203,0.8324,0.7519,0.7947000000000001
2017-11-01 00:00:00+00:00,6737.78,289.42,2579.360107421875,6248.64990234375,,,6248.49,0.9193,0.9417,0.8066,0.8065,0.7756000000000001,0.5958,0.8317,0.8489,0.7569,0.8092
2017-11-02 00:00:00+00:00,7024.81,284.92,2579.85009765625,6236.39013671875,,,6528.32,0.9208,0.9496,0.8323,0.8063,0.7888000000000001,0.6145,0.8173,0.8638,0.7738,0.8186
2017-11-03 00:00:00+00:00,7152.12,304.51,2587.840087890625,6295.580078125,,,6975.44,0.9228,0.9524,0.8442000000000001,0.7248,0.8097000000000001,0.643,0.8138000000000001,0.8791,0.8006000000000001,0.8211
2017-11-04 00:00:00+00:00,7363.8,300.04,,,,,7249.21,0.9253,0.9578,0.8549,0.7672,0.8209000000000001,0.6593,0.8457,0.8859,0.8155,0.837
2017-11-05 00:00:00+00:00,7389.55,296.23,,,,,7271.87,0.9281,0.9537,0.8598,0.7928000000000001,0.8197,0.66,0.8375,0.8952,0.8135,0.84
2017-11-06 00:00:00+00:00,6959.23,296.82,2591.1298828125,6313.60986328125,,,7474.32,0.9308,0.938,0.8637,0.748,0.8273,0.6715,0.8587,0.8918,0.8237,0.8393
2017-11-07 00:00:00+00:00,7102.75,291.84,2590.639892578125,6320.77978515625,,,7023.1001,0.9327,0.9408,0.869,0.8128000000000001,0.8033,0.6433,0.8766,0.8717,0.7939,0.8382000000000001
2017-11-08 00:00:00+00:00,7444.36,307.35,2594.3798828125,6345.81005859375,,,7138.71,0.9346,0.9506,0.8666,0.7971,0.8068000000000001,0.6499,0.894,0.8776,0.7988000000000001,0.8418
2017-11-09 00:00:00+00:00,7129.59,319.66,2584.6201171875,6312.2099609375,,,7388.72,0.9363,0.9358,0.8651000000000001,0.8,0.8167000000000001,0.6644,0.8998,0.8929,0.8118000000000001,0.847
2017-11-10 00:00:00+00:00,6565.8,296.86,2582.300048828125,6309.06982421875,,,7256.26,0.9375,0.9135,0.8642000000000001,0.6787000000000001,0.8085,0.6557000000000001,0.9101,0.8761,0.8015,0.8273
2017-11-11 00:00:00+00:00,6339.86,314.23,,,,,6956.77,0.9384,0.8989,0.8658,0.5079,0.7918000000000001,0.6365000000000001,0.902,0.8503000000000001,0.7799,0.7968000000000001
2017-11-12 00:00:00+00:00,5878.13,306.07,,,,,6541.41,0.939,0.8653000000000001,0.8864000000000001,0.4747,0.7686000000000001,0.6086,0.8711000000000001,0.8358,0.7436,0.777
2017-11-13 00:00:00+00:00,6522.45,314.6,2584.840087890625,6316.18017578125,,,6090.59,0.9393,0.898,0.8994000000000001,0.7272000000000001,0.7417,0.5765,0.8763000000000001,0.8062,0.7084,0.797
2017-11-14 00:00:00+00:00,6597.06,334.72,2578.8701171875,6293.64013671875,,,6336.16,0.94,0.8996000000000001,0.8976000000000001,0.6955,0.7537,0.5932000000000001,0.8947,0.8472000000000001,0.7242000000000001,0.8051
2017-11-15 00:00:00+00:00,7283.22,331.2,2564.6201171875,6258.35986328125,,,6634.7598,0.941,0.9242,0.9051,0.7945,0.7677,0.6129,0.8672000000000001,0.852,0.7428,0.8230000000000001
2017-11-16 00:00:00+00:00,7853.68,330.32,2585.639892578125,6339.14013671875,,,7045.16,0.9422,0.9408,0.9098,0.8207,0.7865000000000001,0.6387,0.8268000000000001,0.8868,0.7667,0.8354
2017-11-17 00:00:00+00:00,7699.95,331.72,2578.85009765625,6314.509765625,,,7469.1,0.9434,0.9326,0.9263,0.8482000000000001,0.8048000000000001,0.6638000000000001,0.8017000000000001,0.9143,0.7905000000000001,0.8473
2017-11-18 00:00:00+00:00,7780.91,346.65,,,,,7839.48,0.9449,0.9329,0.9289,0.771,0.8195,0.6845,0.7513000000000001,0.9097,0.8104,0.8392000000000001
2017-11-19 00:00:00+00:00,8042.64,354.6,,,,,7705.6,0.9463,0.9382,0.9207,0.8403,0.8112,0.6763,0.8063,0.9129,0.8003,0.8503000000000001
2017-11-20 00:00:00+00:00,8244.69,367.71,2582.139892578125,6308.60986328125,,,7835.28,0.9475,0.9431,0.9223,0.8825000000000001,0.8147000000000001,0.683,0.8088000000000001,0.923,0.8048000000000001,0.8589
2017-11-21 00:00:00+00:00,8099.97,360.52,2599.030029296875,6378.6298828125,,,8116.26,0.9489,0.9339,0.9346,0.8666,0.8248000000000001,0.6979000000000001,0.8536,0.934,0.8184,0.8681000000000001
2017-11-22 00:00:00+00:00,8234.55,380.84,2597.080078125,6386.1201171875,,,8077.9502,0.9505,0.9371,0.9308,0.8118000000000001,0.8209000000000001,0.6951,0.8867,0.9262,0.8141,0.8637
2017-11-23 00:00:00+00:00,8013.41,406.57,,,,,8220.5594,0.952,0.9294,0.9259,0.8230000000000001,0.8248000000000001,0.7022,0.8741,0.933,0.8200000000000001,0.8649
2017-11-24 00:00:00+00:00,8200.8,470.43,2602.419921875,6409.2900390625,,,8198.93,0.9534,0.9313,0.92,0.8079000000000001,0.8216,0.7003,0.8742000000000001,0.9251,0.8160000000000001,0.8611000000000001
2017-11-25 00:00:00+00:00,8754.69,464.61,,,,,8191.12,0.9543,0.9444,0.9274,0.8458,0.8189000000000001,0.6993,0.884,0.932,0.8129000000000001,0.8688
2017-11-26 00:00:00+00:00,9318.42,470.54,,,,,8484.8606,0.9552,0.9565,0.9392,0.8587,0.8287,0.7142000000000001,0.8944000000000001,0.9539,0.8259000000000001,0.8807
2017-11-27 00:00:00+00:00,9733.2,475.24,2601.419921875,6405.97021484375,,,9068.1506,0.9563,0.9627,0.9478,0.9114,0.8494,0.7429,0.8781,0.9756,0.8534,0.8975000000000001
2017-11-28 00:00:00+00:00,9906.04,466.27,2627.0400390625,6422.56005859375,,,9618.5994,0.9576,0.9622,0.9592,0.883,0.8675,0.7683,0.8836,0.9904,0.8772000000000001,0.9054
2017-11-29 00:00:00+00:00,9837.86,427.42,2626.070068359375,6311.3798828125,,,9872.58,0.9591,0.9541,0.9778,0.9135,0.874,0.7791,0.8685,0.9971,0.886,0.9121
2017-11-30 00:00:00+00:00,9946.76,434.85,2647.580078125,6365.56005859375,,,9906.79,0.9605,0.9559,0.9843,0.9039,0.8726,0.78,0.8734000000000001,0.9921,0.8847,0.9119
2017-12-01 00:00:00+00:00,10861.47,461.58,2642.219970703125,6337.8701171875,,,9947.53,0.9617,0.9713,0.99,0.964,0.8712000000000001,0.7812,0.8994000000000001,0.9992,0.8835000000000001,0.9246
2017-12-02 00:00:00+00:00,10912.73,457.96,,,,,10234.58,0.9627,0.9708,0.9921,0.9158,0.8783000000000001,0.7931,0.9245,1.0,0.8935000000000001,0.9256
2017-12-03 00:00:00+00:00,11246.21,462.81,,,,,10977.6,0.9638,0.9745,0.9896,0.955,0.9001,0.8234,0.9393,1.0,0.9227,0.9409
2017-12-04 00:00:00+00:00,11623.91,466.93,2639.43994140625,6263.7001953125,,,11309.87,0.9648,0.978,0.9902,0.9728,0.9076,0.8359000000000001,0.942,1.0,0.9332,0.9472
2017-12-05 00:00:00+00:00,11667.13,453.96,2629.570068359375,6265.10986328125,,,11387.27,0.9658,0.978,0.9857,0.9677,0.907,0.8383,0.9284,1.0,0.9331,0.9449
2017-12-06 00:00:00+00:00,13749.57,422.48,2629.27001953125,6293.0498046875,,,11718.61,0.9669,1.0,0.9995,1.0,0.9135,0.8503000000000001,0.9324,1.0,0.9422,0.9561
2017-12-07 00:00:00+00:00,16850.31,418.22,2636.97998046875,6316.27978515625,,,14266.0996,0.9692,1.0,1.0,1.0,0.9783,0.9367,0.9646,1.0,1.0,0.9832
2017-12-08 00:00:00+00:00,16047.61,446.28,2651.5,6344.56982421875,,,15027.25,0.9719,1.0,1.0,1.0,0.9925,0.959,0.9637,1.0,1.0,0.9875
2017-12-09 00:00:00+00:00,14843.42,466.38,,,,,15706.98,0.9751,0.9966,1.0,1.0,1.0,0.9779,0.97,1.0,1.0,0.9911
2017-12-10 00:00:00+00:00,15059.6,436.49,,,,,15088.79,0.9779,0.9989,1.0,1.0,0.9864,0.9596,0.978,1.0,1.0,0.989
2017-12-11 00:00:00+00:00,16732.47,513.29,2659.989990234375,6393.89013671875,,,14404.75,0.9804,1.0,1.0,1.0,0.966,0.9384,0.9783,1.0,1.0,0.9848
2017-12-12 00:00:00+00:00,17083.9,656.52,2664.110107421875,6383.64990234375,,,16465.9,0.9839,1.0,1.0,1.0,1.0,0.9969,1.0,1.0,1.0,0.9979
2017-12-13 00:00:00+00:00,16286.82,699.09,2662.85009765625,6394.669921875,,,16910.18,0.9872,0.9952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998
2017-12-14 00:00:00+00:00,16467.91,693.58,2652.010009765625,6389.91015625,,,16750.0388,0.9903,0.9931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982
2017-12-15 00:00:00+00:00,17604.85,684.27,2675.81005859375,6466.31982421875,,,16601.3008,0.9931,1.0,1.0,1.0,0.9999,0.9986,1.0,1.0,1.0,0.9991
2017-12-16 00:00:00+00:00,19345.49,688.31,,,,,17489.61,0.9962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996
2017-12-17 00:00:00+00:00,19065.71,717.71,,,,,18287.4488,0.9995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999
2017-12-18 00:00:00+00:00,18972.32,785.99,2690.159912109375,6513.27001953125,,,19325.94,0.9968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996
2017-12-19 00:00:00+00:00,17523.7,812.5,2681.469970703125,6480.669921875,,,18726.15,0.9936,0.9879,1.0,0.9528,1.0,1.0,1.0,1.0,1.0,0.9927
2017-12-20 00:00:00+00:00,16461.97,799.17,2679.25,6472.47998046875,,,18273.2112,0.9908,0.9677,1.0,0.911,1.0,1.0,1.0,1.0,1.0,0.9855
2017-12-21 00:00:00+00:00,15632.12,789.39,2684.570068359375,6472.68994140625,,,16811.2888,0.9887,0.9536,1.0,0.8766,0.9803,1.0,1.0,1.0,1.0,0.9777
2017-12-22 00:00:00+00:00,13664.97,657.83,2683.340087890625,6465.169921875,,,15898.0,0.9871,0.9284,1.0,0.9004000000000001,0.9576,0.9751,1.0,1.0,1.0,0.9721
2017-12-23 00:00:00+00:00,14396.46,700.44,,,,,13710.74,0.9863,0.9384,1.0,0.8712000000000001,0.9022,0.9089,1.0,1.0,0.9333,0.9489
2017-12-24 00:00:00+00:00,13789.95,675.91,,,,,14815.85,0.9851,0.9201,1.0,0.8786,0.9267,0.9426,1.0,1.0,0.9672,0.9578
2017-12-25 00:00:00+00:00,13833.49,721.42,,,,,13684.75,0.9841,0.9207,1.0,0.8317,0.8958,0.9068,1.0,1.0,0.9261,0.9406
2017-12-26 00:00:00+00:00,15756.56,753.4,2680.5,6433.16015625,,,13984.78,0.9829,0.9485,1.0,0.8897,0.9002,0.9157,0.9769,1.0,0.9328,0.9496
2017-12-27 00:00:00+00:00,15416.64,738.46,2682.6201171875,6435.14990234375,,,15246.7,0.9816,0.9395,1.0,0.9135,0.9276,0.9534,0.9455,1.0,0.9704,0.9591
2017-12-28 00:00:00+00:00,14398.7,716.69,2687.5400390625,6441.419921875,,,15696.39,0.9802,0.9178,1.0,0.8644000000000001,0.935,0.9656,0.8952,1.0,0.9812,0.9488
2017-12-29 00:00:00+00:00,14392.57,735.17,2673.610107421875,6396.419921875,,,14362.3,0.9792,0.9218,1.0,0.9071,0.9008,0.9256,0.912,1.0,0.9355,0.9425
2017-12-30 00:00:00+00:00,12531.52,690.74,,,,,14681.9004,0.978,0.8839,1.0,0.8123,0.906,0.9348,0.8762000000000001,1.0,0.9429,0.926
2017-12-31 00:00:00+00:00,13850.4,741.27,,,,,13376.91,0.9771,0.9056,1.0,0.8787,0.8704000000000001,0.8929,0.8746,1.0,0.8949,0.9216
2018-01-01 00:00:00+00:00,13444.88,757.22,,,,,13413.33,0.9762,0.8952,1.0,0.846,0.8688,0.8934000000000001,0.9262,1.0,0.8936000000000001,0.9222
2018-01-02 00:00:00+00:00,14754.13,861.97,2695.81005859375,6511.33984375,,,13545.61,0.9753,0.9204,1.0,0.9124,0.8694000000000001,0.8972,0.9093,1.0,0.8947,0.931
2018-01-03 00:00:00+00:00,15156.62,941.1,2713.06005859375,6575.7998046875,,,13957.15,0.974,0.9238,1.0,0.8828,0.8772000000000001,0.9098,0.8671000000000001,1.0,0.906,0.9267
2018-01-04 00:00:00+00:00,15180.08,945.11,2723.989990234375,6584.580078125,,,15058.54,0.9717,0.9224,1.0,0.9066,0.9012,0.9428,0.8732000000000001,1.0,0.9391,0.9397
2018-01-05 00:00:00+00:00,16954.78,963.88,2743.14990234375,6653.2900390625,,,14909.96,0.9697,0.9507,1.0,0.8874000000000001,0.8945000000000001,0.9378,0.8069000000000001,1.0,0.9303,0.9308
2018-01-06 00:00:00+00:00,17172.3,1008.36,,,,,17462.0996,0.9672,0.9495,1.0,0.9473,0.9472,1.0,0.8423,1.0,1.0,0.9615
2018-01-07 00:00:00+00:00,16228.16,1117.75,,,,,16711.77,0.965,0.9318,1.0,0.9095,0.9287,0.9871,0.8220000000000001,1.0,0.9757,0.9466
2018-01-08 00:00:00+00:00,14976.17,1136.11,2747.7099609375,6676.6298828125,,,16525.11,0.9631,0.9075,1.0,0.8836,0.922,0.9815,0.8659,1.0,0.9673,0.9434
2018-01-09 00:00:00+00:00,14468.5,1289.24,2751.2900390625,6677.93994140625,,,15324.56,0.9616,0.8948,1.0,0.861,0.8927,0.9474,0.8708,1.0,0.928,0.9285
2018-01-10 00:00:00+00:00,14919.49,1248.99,2748.22998046875,6662.66015625,,,14909.24,0.9603,0.8999,1.0,0.8699,0.8804000000000001,0.9346,0.8683000000000001,1.0,0.9118,0.925
2018-01-11 00:00:00+00:00,13308.06,1139.32,2767.56005859375,6708.490234375,,,14223.56,0.959,0.8644000000000001,1.0,0.8833000000000001,0.8614,0.9131,0.9236,1.0,0.8863000000000001,0.9212
2018-01-12 00:00:00+00:00,13841.19,1261.03,2786.239990234375,6758.5400390625,,,13740.14,0.9577,0.8783000000000001,1.0,0.8661000000000001,0.8467,0.8971,0.9211,1.0,0.8666,0.9149
2018-01-13 00:00:00+00:00,14243.12,1385.02,,,,,13703.72,0.9566,0.8877,1.0,0.8071,0.8433,0.8953000000000001,0.8887,1.0,0.8628,0.9046
2018-01-14 00:00:00+00:00,13638.63,1359.48,,,,,14370.7998,0.9552,0.8741,1.0,0.8043,0.8578,0.9158,0.8423,1.0,0.8832000000000001,0.9036
2018-01-15 00:00:00+00:00,13631.98,1278.69,,,,,13732.3,0.9542,0.8717,1.0,0.7866000000000001,0.8393,0.895,0.8191,1.0,0.859,0.8917
2018-01-16 00:00:00+00:00,11282.49,1050.26,2776.419921875,6737.14013671875,,,13854.32,0.9532,0.809,1.0,0.7402000000000001,0.8406,0.8983000000000001,0.8265,1.0,0.861,0.881
2018-01-17 00:00:00+00:00,11162.7,1024.69,2802.56005859375,6810.27978515625,,,12134.31,0.9528,0.7999,0.9946,0.7474000000000001,0.7917000000000001,0.8388,0.7668,1.0,0.7947000000000001,0.8541000000000001
2018-01-18 00:00:00+00:00,11175.52,1012.97,2798.030029296875,6811.3798828125,,,10624.43,0.9528,0.8038000000000001,0.9849,0.7614000000000001,0.7427,0.7792,0.7883,1.0,0.7289,0.838
2018-01-19 00:00:00+00:00,11521.76,1037.36,2810.300048828125,6834.330078125,,,11486.22,0.9525,0.8108000000000001,0.9825,0.7475,0.7685000000000001,0.8132,0.8025,1.0,0.7646000000000001,0.8491000000000001
2018-01-20 00:00:00+00:00,12783.94,1152.47,,,,,11502.42,0.9524,0.8519,0.9878,0.8159000000000001,0.7669,0.8131,0.7789,1.0,0.7632,0.8589
2018-01-21 00:00:00+00:00,11549.93,1049.09,,,,,12889.2002,0.952,0.8101,0.9806,0.7894,0.8054,0.863,0.7733,1.0,0.8161,0.8656
2018-01-22 00:00:00+00:00,10814.52,999.64,2832.969970703125,6906.27978515625,,,11924.43,0.9518,0.7852,0.9743,0.72,0.7761,0.8279000000000001,0.6763,1.0,0.7768,0.8320000000000001
2018-01-23 00:00:00+00:00,10858.23,984.47,2839.1298828125,6963.4599609375,,,11150.57,0.9518,0.7904,0.9683,0.744,0.7505000000000001,0.7974,0.6618,1.0,0.7429,0.8230000000000001
2018-01-24 00:00:00+00:00,11429.02,1061.78,2837.5400390625,6919.35009765625,,,10731.93,0.9518,0.8046000000000001,0.9577,0.7525000000000001,0.7351000000000001,0.7798,0.6656000000000001,1.0,0.7229,0.8189000000000001
2018-01-25 00:00:00+00:00,11175.87,1046.37,2839.25,6916.2998046875,,,11013.89,0.9518,0.8012,0.9532,0.7056,0.7425,0.7907000000000001,0.6744,1.0,0.7336,0.8170000000000001
2018-01-26 00:00:00+00:00,11104.2,1048.58,2872.8701171875,7022.97021484375,,,11308.23,0.9518,0.7968000000000001,0.958,0.6929000000000001,0.7502000000000001,0.8017000000000001,0.7341000000000001,1.0,0.7443000000000001,0.8255
2018-01-27 00:00:00+00:00,11459.71,1109.08,,,,,11020.89,0.9518,0.8069000000000001,0.9516,0.7056,0.7392000000000001,0.7897000000000001,0.6709,1.0,0.7304,0.8162
2018-01-28 00:00:00+00:00,11767.74,1231.58,,,,,11239.26,0.9518,0.8155,0.9556,0.7157,0.7444000000000001,0.7977000000000001,0.6347,1.0,0.7377,0.8170000000000001
2018-01-29 00:00:00+00:00,11233.95,1169.96,2853.530029296875,6988.31982421875,,,11755.5,0.9518,0.7983,0.9528,0.6723,0.7586,0.8170000000000001,0.6404000000000001,1.0,0.7575000000000001,0.8165
2018-01-30 00:00:00+00:00,10107.26,1063.75,2822.429931640625,6930.72998046875,,,11312.76,0.9518,0.7521,0.9497,0.674,0.7434000000000001,0.7994,0.6591,1.0,0.7378,0.8075
2018-01-31 00:00:00+00:00,10226.86,1111.31,2823.81005859375,6949.990234375,,,10678.52,0.9518,0.7567,0.9467,0.5393,0.7214,0.7731,0.6533,0.9835,0.7085,0.7816000000000001
2018-02-01 00:00:00+00:00,9114.72,1026.19,2821.97998046875,6901.5,,,10035.43,0.9518,0.7077,0.9506,0.6174000000000001,0.6980000000000001,0.7448,0.6468,0.9866,0.6771,0.7756000000000001
2018-02-02 00:00:00+00:00,8870.82,917.47,2762.1298828125,6760.2900390625,,,9559.0594,0.9518,0.6969000000000001,0.9479,0.6236,0.6793,0.7226,0.6602,0.9485,0.6525000000000001,0.7648
2018-02-03 00:00:00+00:00,9251.27,970.87,,,,,8612.59,0.9518,0.7171000000000001,0.944,0.6133000000000001,0.6409,0.6756,0.6725,0.9384,0.6016,0.7506
2018-02-04 00:00:00+00:00,8218.05,827.59,,,,,8933.79,0.9518,0.6639,0.943,0.6184000000000001,0.6527000000000001,0.6912,0.6474000000000001,0.9523,0.6145,0.7484000000000001
2018-02-05 00:00:00+00:00,6937.08,695.08,2648.93994140625,6495.919921875,,,8270.54,0.9518,0.5569000000000001,0.9339,0.5603,0.6243000000000001,0.6563,0.5831000000000001,0.9158,0.5756,0.7064
2018-02-06 00:00:00+00:00,7701.25,785.01,2695.139892578125,6665.97998046875,,,7630.57,0.9518,0.6336,0.9329,0.5733,0.5945,0.6198,0.5882000000000001,0.8495,0.5348,0.6976
2018-02-07 00:00:00+00:00,7592.72,751.81,2681.659912109375,6582.02001953125,,,6817.97,0.9518,0.6273000000000001,0.9274,0.4944,0.5533,0.5691,0.5246000000000001,0.8946000000000001,0.4796,0.6691
2018-02-08 00:00:00+00:00,8260.69,813.55,2581.0,6306.10009765625,,,7901.75,0.9518,0.6705,0.9267,0.4939,0.6046,0.6341,0.5091,0.8901,0.5488000000000001,0.6922
2018-02-09 00:00:00+00:00,8696.83,877.88,2619.550048828125,6412.68017578125,,,8226.5194,0.9518,0.6984,0.9173,0.5244,0.6177,0.6513,0.5331,0.9178,0.5673,0.7088
2018-02-10 00:00:00+00:00,8569.29,850.75,,,,,8271.16,0.9518,0.6907,0.9129,0.5395,0.6184000000000001,0.6531,0.4687,0.9367,0.5691,0.7045
2018-02-11 00:00:00+00:00,8084.61,811.24,,,,,8650.82,0.9518,0.6631,0.9003,0.5391,0.6332,0.6724,0.3459,0.931,0.5897,0.6918000000000001
2018-02-12 00:00:00+00:00,8911.27,865.27,2656.0,6523.85009765625,,,8200.05,0.9518,0.7128,0.902,0.6107,0.6129,0.6479,0.4309,0.9118,0.5629000000000001,0.7049000000000001
2018-02-13 00:00:00+00:00,8544.69,842.08,2662.93994140625,6553.85986328125,,,8926.7197,0.9518,0.6909000000000001,0.8858,0.5876,0.6419,0.685,0.4226,0.9455,0.6029,0.7127
2018-02-14 00:00:00+00:00,9485.64,920.11,2698.6298828125,6675.02978515625,,,8621.54,0.9518,0.7421,0.8881,0.66,0.6281,0.6689,0.4716,0.9284,0.5852,0.7249
2018-02-15 00:00:00+00:00,10033.75,926.01,2731.199951171875,6794.919921875,,,9024.0994,0.9518,0.7703,0.8932,0.5634,0.6429,0.6886,0.5042,0.9649,0.6058,0.7317
2018-02-16 00:00:00+00:00,10188.73,938.02,2732.219970703125,6770.66015625,,,9805.8606,0.9518,0.7732,0.8832000000000001,0.6347,0.6711,0.7249,0.4946,0.9865,0.6444000000000001,0.7516
2018-02-17 00:00:00+00:00,11097.21,974.77,,,,,10028.3494,0.9518,0.808,0.8833000000000001,0.6453,0.6775,0.7342000000000001,0.4616,0.987,0.654,0.7559
2018-02-18 00:00:00+00:00,10417.23,913.9,,,,,10684.1,0.9518,0.783,0.8823000000000001,0.6531,0.6986,0.7618,0.5205000000000001,1.0,0.683,0.7704000000000001
2018-02-19 00:00:00+00:00,11182.28,939.79,,,,,10728.23,0.9518,0.8085,0.8789,0.6757000000000001,0.6985,0.763,0.4935,0.9907,0.6837000000000001,0.7716000000000001
2018-02-20 00:00:00+00:00,11256.43,885.52,2716.260009765625,6779.68994140625,,,11231.7998,0.9518,0.8109000000000001,0.8859,0.6241,0.7133,0.7827000000000001,0.556,1.0,0.7041000000000001,0.781
2018-02-21 00:00:00+00:00,10481.66,840.1,2701.330078125,6759.259765625,,,11508.63,0.9518,0.7802,0.8823000000000001,0.6642,0.7205,0.7929,0.5925,1.0,0.7144,0.7888000000000001
2018-02-22 00:00:00+00:00,9847.96,804.63,2703.9599609375,6761.85009765625,,,10794.55,0.9518,0.7489,0.9158,0.592,0.6963,0.7638,0.5961000000000001,0.9819,0.6799000000000001,0.7696000000000001
2018-02-23 00:00:00+00:00,10175.51,854.7,2747.300048828125,6896.60009765625,,,10275.42,0.9518,0.7612,0.9218,0.5987,0.6773,0.7412000000000001,0.6427,0.9587,0.6551,0.7676000000000001
2018-02-24 00:00:00+00:00,9705.73,833.49,,,,,10015.34,0.9518,0.7395,0.9247,0.5710000000000001,0.6668000000000001,0.7292000000000001,0.6083000000000001,0.9662,0.6418,0.7555000000000001
2018-02-25 00:00:00+00:00,9610.11,840.28,,,,,9937.68,0.9518,0.7355,0.9206,0.6298,0.6627000000000001,0.725,0.6428,0.9462,0.6371,0.7613000000000001
2018-02-26 00:00:00+00:00,10326.5,867.62,2779.60009765625,6989.10009765625,,,9607.3,0.9518,0.768,0.9222,0.5813,0.6492,0.7094,0.6464000000000001,0.9404,0.6199,0.7543000000000001
2018-02-27 00:00:00+00:00,10594.76,871.1,2744.280029296875,6900.35009765625,,,9912.26,0.9518,0.7817000000000001,0.9221,0.6411,0.6589,0.7226,0.6043000000000001,0.9633,0.6337,0.7644000000000001
2018-02-28 00:00:00+00:00,10334.44,851.5,2713.830078125,6854.419921875,,,10687.2002,0.9518,0.7665000000000001,0.9365,0.6144000000000001,0.6844,0.7555000000000001,0.5667,0.972,0.668,0.7684000000000001
2018-03-01 00:00:00+00:00,10929.37,872.05,2677.669921875,6750.5400390625,,,10626.22,0.9518,0.7909,0.9169,0.6592,0.6809000000000001,0.7523000000000001,0.5822,0.9569,0.664,0.7728
2018-03-02 00:00:00+00:00,11043.12,857.06,2691.25,6811.0400390625,,,10654.46,0.9518,0.7937000000000001,0.9135,0.6391,0.6803,0.7529,0.5537000000000001,0.9748,0.6641,0.7693
2018-03-03 00:00:00+00:00,11465.36,855.89,,,,,10993.08,0.9518,0.8085,0.9036,0.7065,0.6900000000000001,0.7662,0.5481,0.9744,0.6777000000000001,0.7807000000000001
2018-03-04 00:00:00+00:00,11504.42,864.83,,,,,11347.04,0.9518,0.809,0.9083,0.6304000000000001,0.6997,0.7796000000000001,0.5892000000000001,0.9843,0.6916,0.7826000000000001
2018-03-05 00:00:00+00:00,11440.73,845.58,2720.93994140625,6881.27978515625,,,11252.28,0.9518,0.8104,0.9237,0.6339,0.6952,0.7753,0.6069,0.9818,0.6863,0.785
2018-03-06 00:00:00+00:00,10735.45,815.14,2728.1201171875,6913.02001953125,,,11519.26,0.9518,0.7774000000000001,0.9216,0.62,0.7022,0.7851,0.5867,0.9807,0.6962,0.7802
2018-03-07 00:00:00+00:00,9928.56,751.13,2726.800048828125,6929.39013671875,,,10803.9004,0.9518,0.7443000000000001,0.9126,0.5918,0.6779000000000001,0.7559,0.6188,0.9491,0.6648000000000001,0.763
2018-03-08 00:00:00+00:00,9316.72,698.83,2738.969970703125,6966.43017578125,,,10419.22,0.9518,0.7164,0.8946000000000001,0.5795,0.6638000000000001,0.7391000000000001,0.6224000000000001,0.9187,0.6468,0.7481
2018-03-09 00:00:00+00:00,9252.76,726.92,2786.570068359375,7101.18017578125,,,9720.42,0.9518,0.7161000000000001,0.9009,0.5358,0.6377,0.7075,0.642,0.8943000000000001,0.6129,0.7332000000000001
2018-03-10 00:00:00+00:00,8797.27,682.3,,,,,8916.99,0.9518,0.6890000000000001,0.8952,0.4973,0.6057,0.6684,0.6424000000000001,0.8897,0.5714,0.7123
2018-03-11 00:00:00+00:00,9544.84,720.36,,,,,9247.17,0.9518,0.7289,0.8986000000000001,0.5611,0.6175,0.684,0.6445000000000001,0.8674000000000001,0.5876,0.7268
2018-03-12 00:00:00+00:00,9142.15,697.02,2783.02001953125,7131.1201171875,,,9062.5,0.9518,0.7099000000000001,0.8764000000000001,0.5643,0.6091,0.6743,0.5995,0.8937,0.5773,0.7174
2018-03-13 00:00:00+00:00,9160.12,690.22,2765.31005859375,7046.509765625,,,9446.25,0.9518,0.7109000000000001,0.878,0.5562,0.6228,0.6922,0.5558000000000001,0.8769,0.596,0.7156
