timestamp,market_cap,total_coins,avg_price,realized_price,mvrv_ratio,high,low,close
2022-02-13,808427615028.95,18956987.5,42645.36,47050.89,0.9064,42693.05,41950.94,42197.52
2022-02-14,810458507812.5,18958093.75,42750.0,47070.88,0.9082,42775.78,41681.96,42586.92
2022-02-15,837010761600.0,18959200.0,44148.0,47104.83,0.9372,44667.22,42491.04,44575.2
2022-02-16,836585868437.5,18960312.5,44123.0,47146.24,0.9359,44578.28,43456.69,43961.86
2022-02-18,767216925462.5,18961418.75,40462.0,47185.07,0.8575,40929.15,39637.62,40030.98
2022-02-19,762976155900.0,18962525.0,40236.0,47215.88,0.8522,40418.88,39713.06,40122.16
2022-02-20,725453713468.75,18963631.25,38255.0,47233.19,0.8099,40119.89,38112.81,38431.38
2022-02-21,724111607225.0,18964737.5,38182.0,47266.8,0.8078,39394.44,36950.48,37075.28
2022-02-23,725368138137.5,18965856.25,38246.0,47286.02,0.8088,39122.39,37201.82,37296.57
2022-02-24,659177814725.0,18966962.5,34754.0,47285.19,0.735,38968.84,34459.22,38332.61
2022-02-25,740510473926.53,18968075.0,39039.83,47313.58,0.8251,39630.32,38111.34,39214.22
2022-02-27,730089589946.59,18969200.0,38488.16,47330.18,0.8132,39778.94,37268.98,37709.79
2022-02-28,728402849081.25,18970306.25,38397.0,47354.17,0.8108,43760.46,37518.21,43193.23
2022-03-01,820608548763.39,18971412.5,43255.01,47399.92,0.9126,44793.6,42952.59,44354.64
2022-03-02,850936438456.25,18972518.75,44851.0,47462.17,0.945,45077.58,43432.85,43924.12
2022-03-03,801426946375.0,18973625.0,42239.0,47506.16,0.8891,44021.58,41914.75,42451.79
2022-03-05,738661579484.71,18974731.25,38928.7,47533.59,0.819,39566.34,38777.04,39400.59
2022-03-06,736813036968.75,18975843.75,38829.0,47556.43,0.8165,39640.18,38211.65,38419.98
2022-03-07,722718163800.0,18976950.0,38084.0,47584.43,0.8003,39430.23,37260.2,38062.04
2022-03-08,735931065262.5,18978056.25,38778.0,47614.33,0.8144,39304.44,37957.39,38737.27
2022-03-10,746751904363.18,18979162.5,39345.88,47652.68,0.8257,42004.73,38832.94,39437.46
2022-03-11,740818869581.25,18980268.75,39031.0,47691.72,0.8184,40081.68,38347.43,38794.97
2022-03-12,742836355218.75,18981381.25,39135.0,47728.78,0.8199,39308.6,38772.54,38904.01
2022-03-13,736236262500.0,18982500.0,38785.0,47769.46,0.8119,39209.35,37728.14,37849.66
2022-03-15,751674873075.0,18983606.25,39596.0,47818.66,0.828,39794.63,38310.21,39338.79
2022-03-16,751006712086.61,18984712.5,39558.5,47856.7,0.8266,41465.45,39022.35,41143.93
2022-03-17,773577439625.0,18985825.0,40745.0,47898.05,0.8507,41287.54,40662.87,40951.38
2022-03-18,769635258218.75,18986931.25,40535.0,47931.59,0.8457,42195.75,40302.4,41801.16
2022-03-19,797535551075.0,18988037.5,42002.0,47969.41,0.8756,42316.55,41602.67,42190.65
2022-03-20,785106148343.75,18989143.75,41345.0,47977.58,0.8618,42241.16,41004.76,41247.82
2022-03-22,779815626000.0,18990250.0,41064.0,47991.96,0.8556,43124.71,40948.28,42358.81
2022-03-23,801792546941.6,18991356.25,42218.81,48006.06,0.8794,42893.51,41877.51,42892.96
2022-03-24,815422384975.0,18992462.5,42934.0,48020.46,0.8941,44131.86,42726.16,43960.93
2022-03-25,844514826709.17,18993568.75,44463.2,48034.18,0.9257,44999.49,43706.29,44348.73
2022-03-26,842433108118.75,18994681.25,44351.0,48047.18,0.9231,44736.0,44166.27,44500.83
2022-03-28,890636785762.5,18995793.75,46886.0,48083.69,0.9751,48086.84,46690.2,47128.0
2022-03-29,903644539200.0,18996900.0,47568.0,48130.66,0.9883,48022.29,47100.44,47465.73
2022-03-30,899555595937.5,18998006.25,47350.0,48168.21,0.983,47655.15,46746.21,47062.66
2022-03-31,869133400425.0,18999112.5,45746.0,48194.35,0.9492,47512.03,45390.54,45538.68
2022-04-01,881382147375.0,19000218.75,46388.0,48210.07,0.9622,46616.24,44403.14,46281.64
2022-04-03,881110731393.75,19001331.25,46371.0,48219.68,0.9617,47313.48,45634.11,46453.57
2022-04-04,875951806480.3,19002437.5,46096.81,48231.67,0.9557,46791.09,45235.82,46622.68
2022-04-05,870571629050.0,19003550.0,45811.0,48234.32,0.9498,47106.14,45544.81,45555.99
2022-04-06,835368944850.0,19004662.5,43956.0,48224.16,0.9115,45544.36,43193.95,43206.74
2022-04-08,828366703375.0,19005775.0,43585.0,48220.29,0.9039,43903.02,42183.29,42287.66
2022-04-09,807032443250.0,19006887.5,42460.0,48193.49,0.881,42786.82,42183.25,42782.14
2022-04-10,812192564943.75,19007993.75,42729.0,48171.29,0.887,43376.38,42021.21,42207.67
2022-04-11,759515518044.67,19009100.0,39955.36,48132.52,0.8301,42424.59,39373.06,39521.9
2022-04-13,756226004625.0,19010206.25,39780.0,48099.33,0.827,41430.05,39712.75,41166.73
2022-04-14,783608278625.0,19011312.5,41218.0,48080.38,0.8573,41451.48,39695.75,39935.52
2022-04-15,763633799093.75,19012418.75,40165.0,48059.22,0.8357,40617.72,39866.83,40553.46
2022-04-16,765315482942.99,19013525.0,40251.11,48024.51,0.8381,40633.68,40078.43,40424.48
2022-04-17,766327668637.5,19014631.25,40302.0,47980.04,0.84,40570.73,39620.89,39716.95
2022-04-19,775366696562.5,19015737.5,40775.0,47940.72,0.8505,41672.96,40618.63,41502.75
2022-04-20,799506670462.5,19016856.25,42042.0,47903.35,0.8776,42126.3,40961.1,41374.38
2022-04-21,810849849150.0,19017962.5,42636.0,47876.57,0.8905,42893.58,40063.83,40527.36
2022-04-22,751858434056.52,19019068.75,39531.82,47830.47,0.8265,40777.76,39315.42,39740.32
2022-04-23,757174146575.0,19020175.0,39809.0,47793.26,0.8329,39935.86,39352.2,39486.73
2022-04-24,753014482125.0,19021281.25,39588.0,47746.51,0.8291,39845.93,39233.54,39469.29
2022-04-26,772118708625.0,19022387.5,40590.0,47706.74,0.8508,40713.89,37884.98,38117.46
2022-04-27,736349170439.93,19023493.75,38707.36,47659.39,0.8122,39397.92,37997.31,39241.12
2022-04-28,756266396100.0,19024612.5,39752.0,47622.06,0.8347,40269.46,38941.42,39773.83
2022-04-29,741203951062.5,19025718.75,38958.0,47565.51,0.819,39887.27,38235.54,38609.82
2022-04-30,732589842975.0,19026825.0,38503.0,47507.37,0.8105,38771.21,37697.94,37714.88
2022-05-01,734060719276.5,19027943.75,38578.04,47449.04,0.813,38627.86,37585.79,38469.09
2022-05-03,733550848450.0,19029050.0,38549.0,47390.22,0.8134,38630.0,37585.62,37750.45
2022-05-04,723260118437.5,19030156.25,38006.0,47321.53,0.8031,39902.95,37732.06,39698.37
2022-05-05,752952869550.0,19031262.5,39564.0,47286.59,0.8367,39789.28,35856.52,36575.14
2022-05-06,683756879712.5,19032368.75,35926.0,47235.45,0.7606,36624.36,35482.13,36040.92
2022-05-07,683853947831.25,19033481.25,35929.0,47186.04,0.7614,36129.93,34940.82,35501.95
2022-05-08,650088266887.5,19034587.5,34153.0,47127.64,0.7247,35502.94,33878.96,34059.27
2022-05-10,597892104993.75,19035693.75,31409.0,47059.28,0.6674,32596.31,29944.8,31022.91
2022-05-11,581440982400.0,19036800.0,30543.0,46987.12,0.65,32013.4,28170.41,28936.36
2022-05-12,543113389500.0,19037906.25,28528.0,46894.55,0.6083,30032.44,26350.49,29047.75
2022-05-13,576387064425.0,19039012.5,30274.0,46805.32,0.6468,30924.8,28782.33,29283.1
2022-05-15,573088534256.25,19040118.75,30099.0,46718.41,0.6443,31308.19,29527.74,31305.11
2022-05-16,565658228081.25,19041243.75,29707.0,46626.0,0.6371,31305.34,29251.88,29862.92
2022-05-17,577192670850.0,19042350.0,30311.0,46539.8,0.6513,30694.49,29570.3,30425.86
2022-05-18,553041012956.25,19043456.25,29041.0,46471.7,0.6249,30618.72,28720.27,28720.27
2022-05-20,571624231781.25,19044618.75,30015.0,46410.5,0.6467,30664.98,28793.61,29200.74
2022-05-21,562848932630.17,19045731.25,29552.5,46340.73,0.6377,29588.87,29027.39,29432.23
2022-05-23,578256099855.64,19046837.5,30359.69,46283.17,0.656,30590.59,28975.56,29098.91
2022-05-24,559064111344.99,19047943.75,29350.37,46217.42,0.635,29774.36,28786.59,29655.59
2022-05-25,566366354600.0,19049050.0,29732.0,46146.26,0.6443,30157.79,29384.95,29562.36
2022-05-26,562570164218.75,19050156.25,29531.0,46084.3,0.6408,29834.16,28261.91,29267.22
2022-05-28,544427928462.5,19051262.5,28577.0,46017.04,0.621,28814.9,28554.57,28814.9
2022-05-29,553490364556.25,19052368.75,29051.0,45945.67,0.6323,29498.01,28841.11,29445.96
2022-05-30,584337610575.29,19053475.0,30668.3,45857.32,0.6688,31949.63,29303.57,31726.39
2022-05-31,597399231350.0,19054581.25,31352.0,45772.82,0.6849,32249.86,31286.15,31792.31
2022-06-01,564562853562.5,19055687.5,29627.0,45680.65,0.6486,31957.29,29501.59,29799.08
2022-06-03,581045201259.34,19056793.75,30490.19,45586.4,0.6688,30633.04,29375.69,29704.39
2022-06-04,564647461200.0,19057900.0,29628.0,45477.44,0.6515,29930.56,29500.01,29832.91
2022-06-05,572589912537.5,19059012.5,30043.0,45357.75,0.6624,30117.74,29574.45,29906.66
2022-06-06,598568029031.17,19060131.25,31404.19,45244.89,0.6941,31693.29,29894.19,31370.67
2022-06-08,594310324012.5,19061237.5,31179.0,45121.14,0.691,31253.69,29944.4,30214.36
2022-06-09,574918130331.41,19062343.75,30159.89,44988.28,0.6704,30609.31,30020.27,30112.0
2022-06-10,574477065750.0,19063450.0,30135.0,44852.98,0.6719,30245.81,28978.15,29083.8
2022-06-11,554549812200.0,19064556.25,29088.0,44714.1,0.6505,29401.92,28236.21,28360.81
2022-06-12,537060646962.5,19065662.5,28169.0,44567.04,0.6321,28502.69,26762.65,26762.65
2022-06-14,400974409687.5,19066781.25,21030.0,44361.99,0.4741,23018.95,20950.82,22206.79
2022-06-15,403629042600.0,19067887.5,21168.0,44161.58,0.4793,22642.67,20178.38,22572.84
2022-06-16,405387738131.25,19068993.75,21259.0,43961.11,0.4836,22868.92,20265.23,20381.65
2022-06-18,391833344700.0,19070100.0,20547.0,43744.52,0.4697,20736.04,17708.62,19017.64
2022-06-19,352111680993.75,19071206.25,18463.0,43506.31,0.4244,20683.82,18067.15,20553.27
2022-06-20,397257197062.5,19072312.5,20829.0,43294.75,0.4811,20913.32,19689.17,20599.54
2022-06-21,407923340475.0,19073425.0,21387.0,43096.56,0.4963,21620.63,20415.06,20710.6
2022-06-23,390878158258.69,19074531.25,20492.15,42897.82,0.4777,21135.76,19950.12,21085.88
2022-06-24,398528479800.0,19075650.0,20892.0,42688.73,0.4894,21472.92,20777.51,21231.66
2022-06-25,403263550368.75,19076756.25,21139.0,42483.9,0.4976,21520.91,20964.59,21502.34
2022-06-26,404298062100.0,19077862.5,21192.0,42298.17,0.501,21783.72,21016.27,21027.29
2022-06-28,392626097906.25,19078968.75,20579.0,42097.3,0.4888,21164.42,20228.81,20280.63
2022-06-29,383795834343.75,19080081.25,20115.0,41886.43,0.4802,20364.16,19937.79,20104.02
2022-06-30,364259869375.0,19081187.5,19090.0,41671.47,0.4581,20141.16,18729.66,19784.73
2022-07-01,368661857848.97,19082293.75,19319.58,41458.07,0.466,20632.67,19073.71,19269.37
2022-07-02,368385953600.0,19083400.0,19304.0,41237.99,0.4681,19371.75,19027.08,19242.26
2022-07-04,368483646675.0,19084506.25,19308.0,41022.03,0.4707,20258.75,19063.07,20231.26
2022-07-05,387208906400.0,19085612.5,20288.0,40816.6,0.4971,20635.47,19341.23,20190.12
2022-07-06,389852362239.71,19086725.0,20425.31,40613.54,0.5029,20595.53,19823.51,20548.25
2022-07-07,411667256568.75,19087831.25,21567.0,40411.14,0.5337,21771.82,20296.1,21637.59
2022-07-09,410412290625.0,19088943.75,21500.0,40188.67,0.535,21877.14,21445.96,21592.21
2022-07-10,406748832085.52,19090050.0,21306.85,39955.8,0.5333,21591.08,20727.12,20860.45
2022-07-11,390127905687.5,19091162.5,20435.0,39718.22,0.5145,20856.35,19924.54,19970.56
2022-07-12,369454613525.0,19092275.0,19351.0,39490.03,0.49,20043.45,19308.53,19323.91
2022-07-14,376486245988.91,19093381.25,19718.15,39269.67,0.5021,20789.89,19689.26,20569.92
2022-07-15,396917111662.5,19094487.5,20787.0,39048.69,0.5323,21138.24,20397.0,20836.33
2022-07-17,405284881750.0,19095593.75,21224.0,38825.98,0.5466,21600.64,20778.18,20779.34
2022-07-18,427002491500.0,19096712.5,22360.0,38632.03,0.5788,22633.03,20781.91,22485.69
2022-07-19,444539927043.75,19097818.75,23277.0,38446.51,0.6054,23666.96,21683.41,23389.43
2022-07-21,444260094425.0,19098925.0,23261.0,38278.01,0.6077,23388.32,22431.15,23164.63
2022-07-22,442891669550.0,19100037.5,23188.0,38101.68,0.6086,23671.93,22603.42,22714.98
2022-07-23,425095954156.25,19101143.75,22255.0,37917.85,0.5869,22977.21,22002.91,22465.48
2022-07-24,434318720656.43,19102250.0,22736.52,37752.32,0.6023,22974.0,22306.84,22609.16
2022-07-26,406844311162.5,19103362.5,21297.0,37576.97,0.5668,21361.12,20776.82,21239.75
2022-07-27,403601006812.5,19104468.75,21126.0,37394.15,0.565,22986.53,21070.81,22930.55
2022-07-28,442294205937.5,19105581.25,23150.0,37236.94,0.6217,24110.47,22722.27,23843.89
2022-07-29,458579606687.5,19106687.5,24001.0,37083.19,0.6472,24294.79,23481.17,23804.63
2022-07-30,468675965100.0,19107793.75,24528.0,36918.46,0.6644,24572.58,23580.51,23656.21
2022-07-31,445390241200.0,19108900.0,23308.0,36743.72,0.6343,24121.64,23275.7,23336.9
2022-08-02,435459854837.5,19110012.5,22787.0,36570.37,0.6231,23415.04,22710.08,22978.12
2022-08-03,443951288562.5,19111118.75,23230.0,36403.98,0.6381,23578.65,22747.84,22846.51
2022-08-04,437956635875.0,19112225.0,22915.0,36253.55,0.6321,23198.01,22485.7,22630.96
2022-08-05,438489419904.79,19113331.25,22941.55,36123.24,0.6351,23422.83,22612.18,23289.31
2022-08-07,439307117062.5,19114437.5,22983.0,35998.88,0.6384,23359.01,22894.56,23175.89
2022-08-08,445401556983.44,19115550.0,23300.48,35859.25,0.6498,24203.69,23176.55,23809.49
2022-08-09,455435367400.0,19116662.5,23824.0,35727.04,0.6668,23898.62,22982.0,23164.32
2022-08-10,458902921075.0,19117768.75,24004.0,35600.96,0.6743,24127.41,22771.52,23947.64
2022-08-11,462485586250.0,19118875.0,24190.0,35480.8,0.6818,24822.63,23901.0,23957.53
2022-08-13,466546662481.25,19119981.25,24401.0,35359.42,0.6901,24860.05,24346.12,24424.07
2022-08-14,474107364562.5,19121087.5,24795.0,35233.54,0.7037,24974.91,24206.26,24319.33
2022-08-15,460894650756.04,19122193.75,24102.6,35110.89,0.6865,25135.59,23839.78,24136.97
2022-08-16,456071581700.0,19123300.0,23849.0,34988.17,0.6816,24228.42,23733.5,23883.29
2022-08-18,448524846362.5,19124412.5,23453.0,34861.01,0.6728,23563.83,23177.6,23212.74
2022-08-19,435908823350.0,19125518.75,22792.0,34744.11,0.656,23213.31,20868.85,20877.55
2022-08-20,405943489000.0,19126625.0,21224.0,34615.91,0.6131,21350.81,20856.73,21166.06
2022-08-21,411781798350.0,19127731.25,21528.0,34490.1,0.6242,21668.85,21103.2,21534.12
2022-08-22,407578273781.25,19128843.75,21307.0,34362.09,0.6201,21531.46,20939.18,21398.91
2022-08-23,412652286268.75,19129956.25,21571.0,34225.27,0.6303,21646.2,20955.14,21528.09
2022-08-24,409385606437.5,19131062.5,21399.0,34078.33,0.6279,21783.08,21195.01,21395.02
2022-08-26,411628610656.25,19132168.75,21515.0,33931.84,0.6341,21804.91,20199.48,20260.02
2022-08-27,386970486875.0,19133275.0,20225.0,33780.61,0.5987,20340.78,19890.52,20041.74
2022-08-28,384103569212.5,19134381.25,20074.0,33626.97,0.597,20139.05,19616.81,19616.81
2022-08-29,379629060506.25,19135493.75,19839.0,33488.16,0.5924,20357.46,19600.79,20297.99
2022-08-30,389774268800.0,19136600.0,20368.0,33357.95,0.6106,20542.64,19617.64,19796.81
2022-08-31,385739859125.0,19137718.75,20156.0,33223.07,0.6067,20420.99,19799.58,20049.76
2022-09-01,384602137031.14,19138825.0,20095.39,33092.3,0.6073,20198.39,19653.97,20127.14
2022-09-03,380106552396.34,19139931.25,19859.35,32952.78,0.6027,20037.01,19698.36,19832.09
2022-09-04,378935119387.5,19141037.5,19797.0,32819.55,0.6032,19999.69,19636.82,19986.71
2022-09-05,380048123913.7,19142143.75,19854.0,32689.51,0.6074,20031.16,19673.05,19812.37
2022-09-06,365789221000.0,19143250.0,19108.0,32567.87,0.5867,20155.27,18800.17,18837.67
2022-09-07,369945540175.0,19144356.25,19324.0,32448.88,0.5955,19427.17,18644.47,19290.32
2022-09-09,395162346000.0,19145462.5,20640.0,32343.63,0.6381,21439.41,19310.96,21381.15
2022-09-10,408538537702.11,19146568.75,21337.43,32241.0,0.6618,21760.28,21168.72,21680.54
2022-09-11,413915290475.0,19147675.0,21617.0,32139.84,0.6726,21770.55,21406.95,21769.26
2022-09-12,427489790366.57,19148787.5,22324.64,32037.84,0.6968,22439.18,21603.9,22370.45
2022-09-13,388130046525.0,19149893.75,20268.0,31919.55,0.635,22673.82,20062.67,20296.71
2022-09-15,383230661000.0,19151000.0,20011.0,31806.87,0.6291,20318.17,19636.73,19701.21
2022-09-16,378426467393.75,19152106.25,19759.0,31690.17,0.6235,19870.63,19400.08,19772.58
2022-09-17,381876875437.5,19153218.75,19938.0,31574.13,0.6315,20162.53,19777.03,20127.58
2022-09-18,376248651512.5,19154337.5,19643.0,31456.83,0.6244,20127.23,19387.49,19419.51
2022-09-20,372726746100.0,19155450.0,19458.0,31345.45,0.6208,19602.46,18813.46,18890.79
2022-09-21,362901801600.0,19156556.25,18944.0,31230.77,0.6066,19674.63,18290.31,18547.4
2022-09-22,368480346980.77,19157662.5,19234.1,31132.0,0.6178,19456.91,18415.59,19413.55
2022-09-23,361586295324.74,19158768.75,18873.15,31050.63,0.6078,19464.67,18617.55,19297.64
2022-09-25,363846026250.0,19159875.0,18990.0,30963.55,0.6133,19134.73,18696.47,18802.1
2022-09-26,365820831040.81,19161006.25,19091.94,30876.95,0.6183,19274.87,18721.29,19222.67
2022-09-27,381421973718.75,19162118.75,19905.0,30787.77,0.6465,20338.46,18915.67,19110.55
2022-09-28,375465067425.0,19163225.0,19593.0,30704.78,0.6381,19688.34,18553.3,19426.72
2022-09-30,373883204082.61,19164331.25,19509.33,30612.54,0.6373,20109.85,19265.66,19431.79
2022-10-01,372234788536.12,19165443.75,19422.18,30519.88,0.6364,19471.15,19231.08,19312.1
2022-10-02,370144534300.0,19166556.25,19312.0,30430.55,0.6346,19370.31,18970.62,19044.11
2022-10-03,369092509100.0,19167662.5,19256.0,30333.35,0.6348,19653.54,19025.23,19623.58
2022-10-04,381203850380.96,19168768.75,19886.72,30245.52,0.6575,20380.34,19523.84,20336.84
2022-10-05,385774564500.0,19169875.0,20124.0,30161.93,0.6672,20343.75,19801.8,20160.72
2022-10-06,388059002462.5,19170981.25,20242.0,30055.71,0.6735,20408.39,19900.09,19955.44
2022-10-07,375772915000.0,19172087.5,19600.0,29945.52,0.6545,20041.09,19395.79,19546.85
2022-10-08,373551455600.0,19173200.0,19483.0,29820.63,0.6533,19601.7,19299.41,19416.57
2022-10-09,374167534125.0,19174312.5,19514.0,29697.82,0.6571,19542.54,19349.26,19446.43
2022-10-10,369836421975.0,19175425.0,19287.0,29574.84,0.6521,19515.47,19102.98,19141.48
2022-10-11,364776215212.5,19176543.75,19022.0,29452.47,0.6459,19241.96,18925.6,19051.42
2022-10-13,365832851400.0,19177650.0,19076.0,29337.08,0.6502,19453.33,18319.82,19382.9
2022-10-14,377150241656.25,19178756.25,19665.0,29222.18,0.6729,19889.15,19115.41,19185.66
2022-10-15,367409446050.0,19179862.5,19156.0,29104.21,0.6582,19212.54,19019.25,19067.63
2022-10-16,367469238787.5,19180981.25,19158.0,28979.26,0.6611,19389.6,19068.91,19268.09
2022-10-17,374587804700.0,19182087.5,19528.0,28856.29,0.6767,19635.8,19173.33,19550.76
2022-10-19,369928828800.0,19183200.0,19284.0,28750.4,0.6707,19348.42,19127.69,19139.54
2022-10-20,367245294187.5,19184312.5,19143.0,28644.93,0.6683,19315.2,18971.46,19053.74
2022-10-21,363774724918.75,19185418.75,18961.0,28548.46,0.6642,19237.38,18770.97,19172.47
2022-10-22,369052808375.0,19186525.0,19235.0,28453.73,0.676,19248.07,19132.24,19208.19
2022-10-23,376173510656.25,19187631.25,19605.0,28360.52,0.6913,19646.65,19124.2,19567.01
2022-10-25,371493958000.0,19188737.5,19360.0,28283.55,0.6845,20348.41,19261.45,20095.86
2022-10-26,394389668750.0,19189843.75,20552.0,28191.11,0.729,20938.13,20076.12,20770.44
2022-10-27,395199233350.0,19190950.0,20593.0,28101.64,0.7328,20854.04,20255.37,20285.84
2022-10-28,396124041000.0,19192056.25,20640.0,28012.85,0.7368,20724.98,20086.07,20595.35
2022-10-30,399025848375.0,19193162.5,20790.0,27900.53,0.7451,20917.01,20547.46,20635.6
2022-10-31,393923977556.25,19194268.75,20523.0,27778.89,0.7388,20795.32,20287.46,20495.77
2022-11-01,394042786300.0,19195381.25,20528.0,27670.33,0.7419,20647.29,20359.85,20485.27
2022-11-02,388978426212.5,19196487.5,20263.0,27577.0,0.7348,20742.81,20087.13,20159.5
2022-11-03,389269735200.0,19197600.0,20277.0,27484.24,0.7378,20382.1,20086.24,20209.99
2022-11-05,410813916337.5,19198706.25,21398.0,27400.81,0.7809,21446.89,21097.63,21282.69
2022-11-06,408341612250.0,19199812.5,21268.0,27313.26,0.7787,21345.38,20920.19,20926.49
2022-11-07,398783881518.75,19200918.75,20769.0,27220.38,0.763,21053.25,20489.97,20602.82
2022-11-08,352337956725.0,19202025.0,18349.0,27116.97,0.6767,20664.61,17603.54,18541.27
2022-11-10,313990399068.75,19203131.25,16351.0,27003.05,0.6055,18054.31,15834.02,17586.77
2022-11-11,334518613012.5,19204237.5,17419.0,26896.22,0.6476,17650.94,16543.48,17034.29
2022-11-12,324051870550.0,19205350.0,16873.0,26782.6,0.63,17066.68,16651.78,16799.19
2022-11-13,318462251081.25,19206456.25,16581.0,26667.72,0.6218,16920.77,16320.63,16353.37
2022-11-15,321669153856.25,19207568.75,16747.0,26547.73,0.6308,17051.96,16542.55,16884.61
2022-11-16,323358834950.0,19208675.0,16834.0,26429.22,0.6369,16960.29,16430.11,16669.44
2022-11-17,318114081000.0,19209787.5,16560.0,26302.01,0.6296,16726.44,16460.68,16687.52
2022-11-18,318631883737.5,19210893.75,16586.0,26178.22,0.6336,16947.06,16564.61,16697.78
2022-11-19,322338936000.0,19212000.0,16778.0,26056.79,0.6439,16797.88,16570.41,16711.55
2022-11-21,309926717737.5,19213112.5,16131.0,25926.35,0.6222,16291.22,15599.05,15787.28
2022-11-22,308023240975.0,19214225.0,16031.0,25791.83,0.6216,16253.05,15656.61,16189.77
2022-11-23,317764036237.5,19215337.5,16537.0,25652.2,0.6447,16638.19,16170.5,16610.71
2022-11-25,315053595281.25,19216443.75,16395.0,25512.42,0.6426,16603.32,16388.4,16521.84
2022-11-26,317512361100.0,19217550.0,16522.0,25360.6,0.6515,16666.86,16416.23,16464.28
2022-11-28,311323012593.75,19218656.25,16199.0,25203.76,0.6427,16482.93,16054.53,16217.32
2022-11-29,317337705025.0,19219775.0,16511.0,25049.56,0.6591,16522.26,16139.4,16444.98
2022-11-30,322372620325.0,19220881.25,16772.0,24904.69,0.6734,17190.94,16445.48,17168.57
2022-12-01,325582236000.0,19222000.0,16938.0,24757.44,0.6842,17197.5,16888.39,16967.13
2022-12-03,325831650937.5,19223106.25,16950.0,24610.34,0.6887,17116.04,16888.14,16908.24
2022-12-04,327907392612.5,19224212.5,17057.0,24465.14,0.6972,17157.77,16903.44,17130.49
2022-12-05,326003730043.75,19225318.75,16957.0,24320.87,0.6972,17378.15,16922.43,16974.83
2022-12-07,327579829150.0,19226425.0,17038.0,24186.28,0.7044,17109.38,16750.56,16848.13
2022-12-08,323868536375.0,19227531.25,16844.0,24052.57,0.7003,17267.92,16788.78,17233.47
2022-12-09,331078788087.5,19228643.75,17218.0,23926.36,0.7196,17280.55,17100.84,17133.15
2022-12-10,330328860225.0,19229762.5,17178.0,23798.61,0.7218,17216.83,17120.68,17128.72
2022-12-11,330040169487.5,19230868.75,17162.0,23684.64,0.7246,17245.63,17091.82,17104.19
2022-12-12,328462901025.0,19231975.0,17079.0,23571.13,0.7246,17212.56,16899.39,17206.44
2022-12-13,341348726025.0,19233081.25,17748.0,23453.78,0.7567,17930.09,17111.76,17781.32
2022-12-15,341406828125.0,19234187.5,17750.0,23341.71,0.7604,17846.74,17322.59,17364.87
2022-12-16,335886808600.0,19235300.0,17462.0,23227.76,0.7518,17505.53,16584.7,16647.48
2022-12-17,320786310625.0,19236406.25,16676.0,23109.63,0.7216,16800.59,16614.03,16795.09
2022-12-18,323132707425.0,19237525.0,16797.0,22989.74,0.7306,16815.39,16697.82,16757.98
2022-12-20,323690075937.5,19238637.5,16825.0,22863.66,0.7359,17012.98,16427.87,16906.3
2022-12-21,324131962956.25,19239743.75,16847.0,22734.71,0.741,16916.8,16755.91,16817.54
2022-12-22,320879655450.0,19240850.0,16677.0,22620.44,0.7373,16866.67,16592.41,16830.34
2022-12-24,324342519900.0,19241962.5,16856.0,22505.67,0.749,16864.7,16793.53,16847.76
2022-12-25,323706902512.5,19243068.75,16822.0,22391.84,0.7513,16860.55,16755.25,16841.99
2022-12-27,324995732950.0,19244181.25,16888.0,22273.33,0.7582,16959.85,16642.07,16717.17
2022-12-28,321357810675.0,19245287.5,16698.0,22163.29,0.7534,16768.17,16497.56,16552.57
2022-12-29,320529441512.5,19246393.75,16654.0,22047.8,0.7554,16651.76,16508.68,16642.34
2022-12-30,318584620000.0,19247500.0,16552.0,21935.77,0.7546,16643.43,16408.47,16602.59
2022-12-31,319257383262.5,19248606.25,16586.0,21826.18,0.7599,16628.99,16517.52,16547.5
2023-01-02,319814723475.0,19249712.5,16614.0,21716.36,0.765,16759.34,16572.23,16688.47
2023-01-03,322759227162.5,19250818.75,16766.0,21607.45,0.7759,16760.45,16622.37,16679.86
2023-01-04,324741681750.0,19251937.5,16868.0,21501.76,0.7845,16964.59,16667.76,16863.24
2023-01-05,324163602850.0,19253050.0,16837.0,21388.12,0.7872,16884.02,16790.28,16836.74
2023-01-06,324490611275.0,19254175.0,16853.0,21292.76,0.7915,16991.99,16716.42,16951.97
2023-01-07,326126698531.25,19255281.25,16937.0,21197.8,0.799,16975.02,16914.19,16955.08
2023-01-08,327127617025.0,19256393.75,16988.0,21111.97,0.8047,17091.14,16924.05,17091.14
2023-01-10,331479347500.0,19257500.0,17213.0,21040.99,0.8181,17484.72,17162.99,17446.29
2023-01-11,336351667312.5,19258612.5,17465.0,20975.6,0.8326,17934.9,17337.99,17934.9
2023-01-12,349814271656.25,19259718.75,18163.0,20923.78,0.8681,19030.09,17995.2,18869.59
2023-01-13,364434069825.0,19260825.0,18921.0,20867.01,0.9067,19964.32,18753.16,19909.57
2023-01-14,402766982437.5,19261931.25,20910.0,20821.07,1.0043,21075.14,19907.83,20976.3
2023-01-15,402289275150.0,19263037.5,20884.0,20776.95,1.0052,20993.75,20606.99,20880.8
2023-01-16,406415640693.75,19264143.75,21097.0,20730.88,1.0177,21360.88,20715.75,21169.63
2023-01-17,410658069000.0,19265250.0,21316.0,20692.26,1.0301,21438.66,20978.53,21161.52
